,ROWID,TIMESTAMP,ANONYMIZED_VEHICLE_NUMBER,VEHICLE_TYPE,NUMBER_OF_AXLES,TOLLPLAZA_ID,TOLLPLAZA CODE,TYPE_OF_PAYMENT_CODE,VEHICLE_CODE
2622,2623,Wed Aug 11 03:14:04 2021,2617757,VAN,2,5008,PC48D61BB,PTC,VCD2F
2623,2624,Sat Aug 14 08:47:01 2021,4569280,CAR,2,4209,PC494D54E,PTP,VC965
2624,2625,Sun Aug  1 11:57:12 2021,49818,CAR,2,4621,PC9FB4E82,PTC,VC965
2625,2626,Fri Aug 20 07:54:11 2021,46925,CAR,2,4238,PCE0A2A2F,PTP,VC965
2626,2627,Thu Aug 12 03:19:27 2021,6451013,CAR,2,4619,PC2EFBBE0,PTE,VC965
2627,2628,Fri Aug 20 18:08:40 2021,8804024,CAR,2,4641,PCAA9F518,PTC,VC965
2628,2629,Sun Aug  1 13:47:02 2021,680807,TRUCK,4,4520,PC8140983,PTP,VCB43
2629,2630,Thu Jul 29 12:22:50 2021,2895421,CAR,2,4723,PC20BD6E6,PTC,VC965
2630,2631,Mon Aug  9 23:42:25 2021,5309249,CAR,2,4319,PCAD79413,PTE,VC965
2631,2632,Mon Aug 16 15:46:06 2021,3964885,CAR,2,4867,PC5A6D86E,PTP,VC965
2632,2633,Sun Aug  8 22:53:11 2021,5318954,TRUCK,4,4282,PCCE002E5,PTP,VCB43
2633,2634,Mon Aug 16 03:30:05 2021,3123558,CAR,2,4943,PC0A5DC1F,PTE,VC965
2634,2635,Sun Aug 15 15:36:21 2021,2537142,CAR,2,4431,PC3A23C14,PTC,VC965
2635,2636,Thu Aug  5 08:10:21 2021,4864249,CAR,2,4687,PC52E7369,PTC,VC965
2636,2637,Wed Aug 18 19:27:50 2021,361048,VAN,2,4475,PCCC0D001,PTE,VCD2F
2637,2638,Sun Aug  1 09:50:37 2021,7235543,TRUCK,4,4325,PC8FC83B3,PTC,VCB43
2638,2639,Thu Jul 29 18:27:03 2021,566308,CAR,2,4329,PCF9CCB5A,PTP,VC965
2639,2640,Tue Aug 10 06:40:38 2021,9744593,CAR,2,4418,PCF6EECB2,PTP,VC965
2640,2641,Thu Jul 29 17:10:52 2021,4841216,CAR,2,4741,PC85A4D4B,PTC,VC965
2641,2642,Mon Aug  2 20:37:19 2021,5107345,CAR,2,4576,PC394C979,PTE,VC965
2642,2643,Fri Jul 30 10:33:31 2021,3014741,CAR,2,4061,PC3A63A79,PTE,VC965
2643,2644,Fri Jul 30 02:28:49 2021,8133355,VAN,2,4820,PCC30C735,PTP,VCD2F
2644,2645,Thu Aug 12 05:21:32 2021,2583669,CAR,2,4055,PCA06B2F1,PTP,VC965
2645,2646,Mon Aug  9 10:33:49 2021,6500025,CAR,2,4071,PCDBBCB68,PTP,VC965
2646,2647,Sat Aug 21 13:04:28 2021,1157629,VAN,2,4906,PC3D58C5E,PTC,VCD2F
2647,2648,Tue Aug  3 17:34:28 2021,5397450,CAR,2,4815,PC19C02F1,PTP,VC965
2648,2649,Wed Aug 11 12:57:53 2021,8611035,CAR,2,4057,PC4B0DCD2,PTC,VC965
2649,2650,Thu Aug 19 05:29:33 2021,1298769,VAN,2,4943,PC0A5DC1F,PTC,VCD2F
2650,2651,Sat Aug 14 15:16:57 2021,2248516,CAR,2,4844,PCC48E3A8,PTP,VC965
2651,2652,Sat Aug 14 00:53:07 2021,6278319,CAR,2,4419,PC99BB7A3,PTE,VC965
2652,2653,Wed Aug 18 09:35:49 2021,4614307,TRUCK,4,4566,PC637A425,PTP,VCB43
2653,2654,Sat Aug 14 13:02:52 2021,2509139,VAN,2,4149,PC99F9ABD,PTE,VCD2F
2654,2655,Fri Jul 30 11:29:39 2021,2986069,CAR,2,4288,PC12AA919,PTE,VC965
2655,2656,Sat Jul 31 18:30:07 2021,2614861,CAR,2,4809,PCAD363FC,PTP,VC965
2656,2657,Wed Aug 18 15:55:51 2021,28694,CAR,2,4483,PC7F7FFF0,PTC,VC965
2657,2658,Thu Jul 29 14:45:20 2021,4039155,CAR,2,4326,PC356AE8F,PTE,VC965
2658,2659,Thu Aug 12 15:10:14 2021,2787413,TRUCK,4,4142,PC7ACFF7C,PTP,VCB43
2659,2660,Sat Aug  7 22:56:05 2021,6142811,TRUCK,4,4248,PC45EBEBC,PTP,VCB43
2660,2661,Fri Aug 13 00:55:56 2021,1830669,VAN,2,4718,PC81E83B9,PTP,VCD2F
2661,2662,Mon Aug  9 18:52:28 2021,5237693,VAN,2,4718,PC81E83B9,PTC,VCD2F
2662,2663,Tue Aug 10 21:12:49 2021,993717,TRUCK,4,4110,PCF891CEB,PTP,VCB43
2663,2664,Thu Jul 29 21:16:19 2021,1529385,CAR,2,4200,PCBA86754,PTP,VC965
2664,2665,Thu Aug 12 22:20:37 2021,5544386,CAR,2,4364,PCB33ACE8,PTC,VC965
2665,2666,Thu Jul 29 12:21:33 2021,1041073,CAR,2,4947,PCE4A44BE,PTE,VC965
2666,2667,Thu Aug 19 19:25:05 2021,5047709,VAN,2,4189,PC7655FC1,PTE,VCD2F
2667,2668,Wed Aug 18 19:32:19 2021,58830,CAR,2,4157,PC7305E43,PTP,VC965
2668,2669,Mon Aug  2 18:53:23 2021,1847689,CAR,2,4738,PC06E9A80,PTP,VC965
2669,2670,Mon Aug  9 19:35:40 2021,6046631,TRUCK,4,4044,PC3546931,PTC,VCB43
2670,2671,Mon Aug 16 00:17:11 2021,7160838,CAR,2,4206,PCAC34A40,PTE,VC965
2671,2672,Fri Jul 30 03:12:41 2021,65143,TRUCK,4,4361,PC2E0C888,PTE,VCB43
2672,2673,Sat Jul 31 17:39:18 2021,9621393,CAR,2,4907,PCCEEF65A,PTC,VC965
2673,2674,Sun Aug 22 05:24:45 2021,6199844,CAR,2,4762,PC1A3D20B,PTE,VC965
2674,2675,Thu Aug 12 13:29:22 2021,9152093,CAR,2,4386,PC948D5B2,PTE,VC965
2675,2676,Sat Aug 21 03:56:54 2021,4725600,VAN,2,4323,PC1D9ADA9,PTE,VCD2F
2676,2677,Sat Aug 14 18:30:03 2021,113873,CAR,2,4493,PC124B4C0,PTC,VC965
2677,2678,Tue Aug 10 16:47:34 2021,5733263,CAR,2,4425,PC41B834E,PTE,VC965
2678,2679,Mon Aug  9 11:59:19 2021,2363499,TRUCK,4,4778,PCCCADDBD,PTP,VCB43
2679,2680,Thu Aug  5 13:25:09 2021,7357884,CAR,2,4564,PC29D136F,PTP,VC965
2680,2681,Tue Aug  3 05:43:40 2021,7961905,CAR,2,4233,PC57279D0,PTE,VC965
2681,2682,Fri Aug  6 23:21:50 2021,5376521,TRUCK,4,4883,PCB325DCD,PTP,VCB43
2682,2683,Thu Aug 19 09:52:21 2021,8726172,CAR,2,4207,PC76EDF79,PTP,VC965
2683,2684,Sat Aug 21 11:46:27 2021,631625,CAR,2,4971,PC0BD172F,PTE,VC965
2684,2685,Thu Aug  5 13:02:03 2021,9216749,TRUCK,4,4158,PCAA68777,PTC,VCB43
2685,2686,Fri Aug 13 21:21:37 2021,7608455,CAR,2,4717,PC44877F1,PTC,VC965
2686,2687,Tue Aug  3 00:37:24 2021,9756739,TRUCK,4,4996,PC6A4F55F,PTE,VCB43
2687,2688,Tue Aug 17 11:48:31 2021,8620692,CAR,2,4406,PC7A54E18,PTC,VC965
2688,2689,Thu Aug  5 13:49:21 2021,1329720,VAN,2,4854,PCB6F1968,PTP,VCD2F
2689,2690,Wed Aug  4 13:35:38 2021,6975658,CAR,2,4173,PC0EB640E,PTP,VC965
2690,2691,Sun Aug  8 05:34:48 2021,8310131,TRUCK,4,4703,PC395ADCB,PTP,VCB43
2691,2692,Fri Aug  6 11:51:37 2021,8601722,TRUCK,4,4031,PC0214185,PTE,VCB43
2692,2693,Fri Aug  6 20:36:42 2021,365773,VAN,2,4069,PCC48608C,PTE,VCD2F
2693,2694,Tue Aug  3 02:18:36 2021,7224143,CAR,2,4691,PCFAB001F,PTE,VC965
2694,2695,Fri Aug 20 19:30:02 2021,4049180,CAR,2,4889,PC3547FAD,PTC,VC965
2695,2696,Wed Aug  4 04:05:39 2021,9812817,CAR,2,4872,PC5B45CE7,PTC,VC965
2696,2697,Sat Aug 21 17:21:17 2021,8630963,CAR,2,4294,PC867796D,PTP,VC965
2697,2698,Tue Aug 17 02:06:38 2021,2861661,CAR,2,4771,PC71FE98A,PTE,VC965
2698,2699,Sun Aug 15 05:22:27 2021,3679148,CAR,2,4862,PC3BDDA71,PTE,VC965
2699,2700,Thu Aug  5 02:38:48 2021,4655140,CAR,2,4898,PC0AE9E1B,PTP,VC965
2700,2701,Sun Aug  8 23:36:36 2021,3141961,CAR,2,4894,PCDADB8C6,PTC,VC965
2701,2702,Tue Aug 10 05:45:27 2021,7675709,CAR,2,4823,PC89A3BCF,PTP,VC965
2702,2703,Thu Aug  5 04:56:51 2021,6277780,CAR,2,4910,PC75BC2DF,PTC,VC965
2703,2704,Mon Aug  2 07:13:42 2021,4533513,CAR,2,4229,PCD0DDD3D,PTC,VC965
2704,2705,Sun Aug 15 08:29:05 2021,119938,CAR,2,4137,PC4FA703F,PTE,VC965
2705,2706,Mon Aug 16 14:49:19 2021,742706,CAR,2,4255,PCB7E7138,PTC,VC965
2706,2707,Tue Aug  3 12:51:15 2021,1310157,CAR,2,4192,PC74F6341,PTP,VC965
2707,2708,Thu Jul 29 15:37:26 2021,3938752,VAN,2,4461,PCACD9839,PTP,VCD2F
2708,2709,Fri Aug 20 05:27:31 2021,3469277,CAR,2,4638,PCB7AC8AA,PTE,VC965
2709,2710,Fri Aug 13 23:44:37 2021,5036741,CAR,2,4557,PC6C80A46,PTE,VC965
2710,2711,Fri Aug 20 18:21:31 2021,6583554,CAR,2,4881,PCDE20E6F,PTE,VC965
2711,2712,Mon Aug  9 04:43:34 2021,5049117,CAR,2,4688,PCCB4C86D,PTP,VC965
2712,2713,Sat Aug 21 13:55:09 2021,2085007,CAR,2,4801,PC119E3A6,PTC,VC965
2713,2714,Mon Aug  2 09:59:19 2021,7670522,CAR,2,4574,PCC1F6F13,PTP,VC965
2714,2715,Sun Aug  8 07:59:29 2021,4536744,VAN,2,4275,PC1DA31F7,PTE,VCD2F
2715,2716,Thu Aug 12 04:13:38 2021,6219580,TRUCK,4,4040,PCB335328,PTP,VCB43
2716,2717,Thu Aug 19 18:08:01 2021,3616124,CAR,2,4419,PC99BB7A3,PTP,VC965
2717,2718,Sat Aug  7 02:31:50 2021,8974400,CAR,2,4990,PCFE28E92,PTE,VC965
2718,2719,Sat Jul 31 16:33:06 2021,1859742,TRUCK,4,4257,PC1AB9C93,PTE,VCB43
2719,2720,Thu Aug 19 01:43:21 2021,2689863,CAR,2,4919,PC7A3A5CF,PTE,VC965
2720,2721,Thu Aug  5 14:32:30 2021,2288764,CAR,2,4614,PC08910B7,PTP,VC965
2721,2722,Tue Aug 10 14:33:36 2021,678672,CAR,2,4505,PCEF64195,PTP,VC965
2722,2723,Tue Aug  3 05:37:27 2021,7115956,CAR,2,4035,PC1B1D964,PTP,VC965
2723,2724,Thu Aug 19 13:02:06 2021,8015126,CAR,2,4073,PCA3797CA,PTE,VC965
2724,2725,Sat Aug 21 17:27:12 2021,1062438,CAR,2,4925,PCE5E04A2,PTC,VC965
2725,2726,Wed Aug 18 12:26:01 2021,8917434,CAR,2,4771,PC71FE98A,PTP,VC965
2726,2727,Thu Aug 19 15:54:23 2021,636417,CAR,2,4670,PC2BE6D87,PTP,VC965
2727,2728,Wed Aug 11 14:51:46 2021,3408053,TRUCK,4,4652,PC74A3585,PTE,VCB43
2728,2729,Sat Jul 31 09:01:32 2021,3265744,CAR,2,4876,PCDFCFF53,PTP,VC965
2729,2730,Wed Aug  4 12:05:22 2021,385464,CAR,2,4039,PC73BE1E2,PTE,VC965
2730,2731,Fri Aug 13 16:34:25 2021,4442890,CAR,2,4477,PCA857A23,PTC,VC965
2731,2732,Sat Aug  7 07:45:33 2021,4961289,CAR,2,4433,PC1DEB043,PTE,VC965
2732,2733,Thu Jul 29 12:30:40 2021,5444872,CAR,2,4981,PC6B14C5D,PTP,VC965
2733,2734,Sun Aug  8 16:50:09 2021,9024579,CAR,2,4054,PC7E79FA0,PTE,VC965
2734,2735,Thu Aug 12 08:57:58 2021,4272208,CAR,2,4003,PC83F544D,PTC,VC965
2735,2736,Mon Aug  9 13:54:38 2021,4789129,CAR,2,4086,PC23E470D,PTP,VC965
2736,2737,Sat Aug 14 12:07:32 2021,2200036,TRUCK,4,4264,PC9DFEBB0,PTP,VCB43
2737,2738,Mon Aug  9 01:12:19 2021,1064058,VAN,2,4158,PCAA68777,PTC,VCD2F
2738,2739,Thu Aug 12 20:45:35 2021,4555702,CAR,2,4739,PC07289CF,PTP,VC965
2739,2740,Mon Aug 16 17:34:18 2021,9859390,CAR,2,4626,PC93E7766,PTP,VC965
2740,2741,Thu Aug 12 13:14:55 2021,469677,CAR,2,4458,PCECEBBFA,PTC,VC965
2741,2742,Fri Jul 30 19:05:40 2021,8713573,CAR,2,4219,PC40E6113,PTE,VC965
2742,2743,Thu Aug  5 13:24:33 2021,5680177,CAR,2,4329,PCF9CCB5A,PTE,VC965
2743,2744,Sat Aug  7 08:48:03 2021,9316543,CAR,2,4108,PC7C55512,PTC,VC965
2744,2745,Sun Aug  1 05:46:47 2021,3443833,TRUCK,4,4912,PC526B1EC,PTE,VCB43
2745,2746,Tue Aug  3 09:32:00 2021,72829,CAR,2,4226,PCDC5C9E2,PTP,VC965
2746,2747,Wed Aug 11 01:54:20 2021,9671579,TRUCK,4,4781,PC0D83A1E,PTP,VCB43
2747,2748,Fri Aug 13 03:47:03 2021,265177,CAR,2,4379,PC87C8BC4,PTP,VC965
2748,2749,Fri Aug 13 10:08:11 2021,5521943,CAR,2,4707,PC98F856D,PTE,VC965
2749,2750,Sun Aug  8 02:59:07 2021,217040,CAR,2,4705,PC174C464,PTP,VC965
2750,2751,Wed Aug 18 10:36:59 2021,9001033,TRUCK,4,4379,PC87C8BC4,PTC,VCB43
2751,2752,Sat Aug  7 23:15:38 2021,3852520,TRUCK,4,4386,PC948D5B2,PTP,VCB43
2752,2753,Sun Aug  1 13:30:32 2021,4916937,CAR,2,4923,PC8A7A22A,PTC,VC965
2753,2754,Wed Aug 11 07:07:40 2021,7727245,TRUCK,4,4143,PC5F47DCF,PTP,VCB43
2754,2755,Sun Aug 15 06:26:19 2021,5284243,CAR,2,4496,PC3FD65C8,PTE,VC965
2755,2756,Sun Aug 15 03:37:28 2021,2016164,TRUCK,4,4878,PC08F56A1,PTC,VCB43
2756,2757,Tue Aug  3 09:55:33 2021,7580167,CAR,2,4989,PC7D7AE48,PTC,VC965
2757,2758,Sun Aug  1 08:52:52 2021,3885881,CAR,2,4190,PCDFC1E11,PTC,VC965
2758,2759,Thu Aug 19 19:18:56 2021,1791001,TRUCK,4,4130,PC9F22103,PTE,VCB43
2759,2760,Fri Jul 30 21:32:55 2021,1193693,TRUCK,4,4682,PCBB02F92,PTE,VCB43
2760,2761,Sat Aug 14 10:42:34 2021,4800344,CAR,2,4901,PCE32D2F9,PTE,VC965
2761,2762,Thu Aug 19 22:19:57 2021,8415109,CAR,2,4882,PC8616CD8,PTE,VC965
2762,2763,Sat Aug 14 00:33:38 2021,3557227,CAR,2,4187,PCF8D98DC,PTC,VC965
2763,2764,Fri Aug 13 11:39:36 2021,1725486,CAR,2,4626,PC93E7766,PTC,VC965
2764,2765,Sat Aug  7 04:57:20 2021,1578334,CAR,2,4262,PCCB12F8C,PTE,VC965
2765,2766,Thu Aug 12 14:19:20 2021,7181419,VAN,2,4097,PCB1B5BEC,PTE,VCD2F
2766,2767,Wed Aug 18 11:18:37 2021,6178202,TRUCK,4,4678,PCD175301,PTP,VCB43
2767,2768,Sun Aug 22 03:41:12 2021,1555473,CAR,2,4551,PCCA5979C,PTC,VC965
2768,2769,Mon Aug  2 03:25:22 2021,9309819,CAR,2,4322,PC262D624,PTE,VC965
2769,2770,Sat Jul 31 08:12:47 2021,5486002,CAR,2,4541,PCC6A4CD8,PTE,VC965
2770,2771,Sun Aug  8 12:07:37 2021,7949728,CAR,2,4448,PC19F3DBB,PTE,VC965
2771,2772,Thu Jul 29 12:55:33 2021,5538154,TRUCK,4,4855,PC03C5C15,PTP,VCB43
2772,2773,Thu Aug  5 04:11:01 2021,2105707,CAR,2,4032,PC578F087,PTP,VC965
2773,2774,Wed Aug 18 11:36:27 2021,3512656,TRUCK,4,4661,PC1585DF2,PTE,VCB43
2774,2775,Sun Aug  1 12:20:54 2021,3241304,TRUCK,4,4649,PCC3608EC,PTP,VCB43
2775,2776,Sun Aug 22 06:28:19 2021,4790335,CAR,2,4104,PC0A63844,PTP,VC965
2776,2777,Tue Aug 17 12:46:20 2021,2118537,CAR,2,4892,PC7AA5B2F,PTC,VC965
2777,2778,Sat Aug  7 00:49:21 2021,2838609,CAR,2,4635,PC3C8B99E,PTE,VC965
2778,2779,Thu Aug  5 11:40:28 2021,1310521,CAR,2,4450,PC0B2B03E,PTC,VC965
2779,2780,Sat Aug 21 08:57:29 2021,273771,TRUCK,4,4482,PCB6A16D7,PTE,VCB43
2780,2781,Sat Aug  7 11:40:14 2021,9169841,CAR,2,4370,PC70B7987,PTP,VC965
2781,2782,Wed Aug 18 00:48:37 2021,8176976,CAR,2,4057,PC4B0DCD2,PTP,VC965
2782,2783,Sat Aug  7 02:53:00 2021,8380400,CAR,2,4402,PC85224D1,PTE,VC965
2783,2784,Sat Jul 31 00:57:44 2021,2381258,VAN,2,4933,PC419F41D,PTC,VCD2F
2784,2785,Fri Aug 13 08:24:14 2021,652968,VAN,2,4044,PC3546931,PTP,VCD2F
2785,2786,Thu Jul 29 19:51:24 2021,27178,CAR,2,4886,PC4D892D7,PTE,VC965
2786,2787,Tue Aug 17 07:12:50 2021,9019046,CAR,2,4053,PC5F1CD83,PTC,VC965
2787,2788,Sat Aug 14 04:48:55 2021,6919300,TRUCK,4,4682,PCBB02F92,PTP,VCB43
2788,2789,Mon Aug  2 03:09:09 2021,8236303,TRUCK,4,4631,PCFFF6463,PTE,VCB43
2789,2790,Sat Jul 31 18:46:28 2021,8790811,CAR,2,4432,PC4CBEFF5,PTC,VC965
2790,2791,Tue Aug 10 14:02:09 2021,5725462,TRUCK,4,4964,PC52C0F45,PTC,VCB43
2791,2792,Mon Aug  2 14:18:21 2021,3166479,CAR,2,4088,PC14008D5,PTP,VC965
2792,2793,Mon Aug 16 07:44:22 2021,2336060,CAR,2,4699,PC2C1B987,PTC,VC965
2793,2794,Sun Aug  8 16:44:11 2021,7300971,CAR,2,4765,PC795A0A3,PTE,VC965
2794,2795,Mon Aug 16 06:46:47 2021,5036292,CAR,2,4942,PCD51A740,PTP,VC965
2795,2796,Mon Aug  2 15:28:14 2021,56342,CAR,2,4234,PC5EBC1E1,PTP,VC965
2796,2797,Sat Aug 14 13:41:19 2021,9022041,CAR,2,4375,PCAE085FE,PTE,VC965
2797,2798,Tue Aug 10 02:30:49 2021,565508,TRUCK,4,4143,PC5F47DCF,PTP,VCB43
2798,2799,Wed Aug  4 01:27:09 2021,6548394,CAR,2,4603,PC485BE5B,PTC,VC965
2799,2800,Fri Jul 30 20:00:14 2021,291552,CAR,2,4629,PCC5E1C04,PTE,VC965
2800,2801,Sat Aug  7 07:50:31 2021,3480875,TRUCK,4,4513,PC52F533C,PTE,VCB43
2801,2802,Sun Aug 15 14:46:48 2021,4352375,VAN,2,4465,PCA227C6B,PTP,VCD2F
2802,2803,Wed Aug 18 20:14:30 2021,8085096,VAN,2,4499,PC1EEDA04,PTE,VCD2F
2803,2804,Tue Aug  3 19:43:37 2021,898290,TRUCK,4,4144,PCAC7E4C1,PTE,VCB43
2804,2805,Fri Aug 20 14:18:20 2021,5026699,TRUCK,4,4481,PC30AAE76,PTC,VCB43
2805,2806,Wed Aug 11 08:37:16 2021,6093454,CAR,2,4136,PCA579A65,PTE,VC965
2806,2807,Sat Aug 21 13:36:55 2021,3160757,CAR,2,4271,PC28E44E2,PTE,VC965
2807,2808,Mon Aug 16 10:10:24 2021,8591194,TRUCK,4,4129,PCA6127FF,PTE,VCB43
2808,2809,Mon Aug  2 17:35:48 2021,3771364,CAR,2,4004,PCB278A8B,PTC,VC965
2809,2810,Fri Aug 13 10:29:43 2021,4059948,TRUCK,4,4719,PCBD66B01,PTE,VCB43
2810,2811,Thu Aug 12 17:05:39 2021,7438213,CAR,2,4122,PC8ED616E,PTE,VC965
2811,2812,Fri Jul 30 01:37:42 2021,2151785,VAN,2,4498,PCA770E5A,PTC,VCD2F
2812,2813,Sun Aug  8 15:37:48 2021,8930261,CAR,2,4625,PC186BCA8,PTP,VC965
2813,2814,Wed Aug  4 10:16:13 2021,848357,CAR,2,4497,PC76FDDEA,PTP,VC965
2814,2815,Fri Aug  6 09:57:48 2021,1314858,CAR,2,4131,PC4C9B108,PTP,VC965
2815,2816,Thu Aug 12 07:43:05 2021,2055196,CAR,2,4978,PCF0B5E85,PTE,VC965
2816,2817,Mon Aug 16 12:38:02 2021,2688320,CAR,2,4837,PCA10FFA0,PTC,VC965
2817,2818,Wed Aug  4 16:25:26 2021,4509179,TRUCK,4,4876,PCDFCFF53,PTC,VCB43
2818,2819,Sun Aug 22 03:50:26 2021,8009184,TRUCK,4,4459,PCD9CAD56,PTP,VCB43
2819,2820,Tue Aug  3 13:23:54 2021,9378564,TRUCK,4,4243,PCC4F7DCE,PTE,VCB43
2820,2821,Tue Aug 17 07:51:18 2021,5414285,VAN,2,4698,PC8BCEB19,PTP,VCD2F
2821,2822,Mon Aug  9 14:19:00 2021,9482885,TRUCK,4,4477,PCA857A23,PTC,VCB43
2822,2823,Tue Aug 10 04:03:48 2021,226824,CAR,2,4363,PC62E1338,PTC,VC965
2823,2824,Tue Aug 10 20:50:38 2021,6608771,TRUCK,4,4719,PCBD66B01,PTE,VCB43
2824,2825,Fri Jul 30 02:44:16 2021,8017386,TRUCK,4,4766,PCE36658B,PTC,VCB43
2825,2826,Mon Aug  2 15:15:58 2021,126909,CAR,2,4664,PC52D063A,PTE,VC965
2826,2827,Wed Aug  4 11:09:10 2021,2839846,TRUCK,4,4768,PC7BEFC3B,PTE,VCB43
2827,2828,Thu Aug  5 07:49:53 2021,833041,CAR,2,4218,PC8DF4919,PTP,VC965
2828,2829,Tue Aug 10 14:23:33 2021,9349469,CAR,2,4831,PC0EC3E54,PTE,VC965
2829,2830,Tue Aug 10 21:14:07 2021,2380250,CAR,2,4012,PCEF5C190,PTC,VC965
2830,2831,Thu Aug 19 00:22:48 2021,4121107,VAN,2,4977,PCB077F18,PTC,VCD2F
2831,2832,Wed Aug 18 20:31:08 2021,7244230,CAR,2,4089,PC3CCA187,PTC,VC965
2832,2833,Mon Aug  9 16:12:33 2021,6860644,CAR,2,4231,PC016D687,PTP,VC965
2833,2834,Mon Aug 16 16:00:58 2021,3809719,TRUCK,4,4899,PC4967767,PTE,VCB43
2834,2835,Tue Aug 17 22:52:16 2021,2696312,CAR,2,4976,PC5149039,PTE,VC965
2835,2836,Fri Aug  6 15:15:10 2021,9035254,CAR,2,4850,PC4061987,PTE,VC965
2836,2837,Thu Aug 12 02:55:35 2021,7248809,TRUCK,4,4572,PCC9756B2,PTC,VCB43
2837,2838,Mon Aug  2 21:19:15 2021,7674003,TRUCK,4,4820,PCC30C735,PTE,VCB43
2838,2839,Fri Aug  6 21:50:55 2021,2582592,CAR,2,4228,PC4F78F1B,PTP,VC965
2839,2840,Tue Aug  3 08:22:10 2021,642392,CAR,2,4402,PC85224D1,PTC,VC965
2840,2841,Fri Jul 30 19:11:34 2021,9922801,CAR,2,4216,PC53B475D,PTP,VC965
2841,2842,Wed Aug  4 04:29:34 2021,8960575,TRUCK,4,4331,PC47300D9,PTC,VCB43
2842,2843,Sun Aug 15 21:35:54 2021,5184513,CAR,2,4402,PC85224D1,PTE,VC965
2843,2844,Wed Aug 18 15:21:37 2021,4599731,VAN,2,4046,PCAC345FD,PTP,VCD2F
2844,2845,Tue Aug 17 02:26:19 2021,7868102,CAR,2,4926,PCCBCFEDE,PTE,VC965
2845,2846,Mon Aug  2 00:04:44 2021,5516399,CAR,2,4283,PC953B572,PTE,VC965
2846,2847,Thu Aug 12 07:33:24 2021,2647112,VAN,2,4275,PC1DA31F7,PTP,VCD2F
2847,2848,Fri Aug 13 08:48:30 2021,7287156,TRUCK,4,4564,PC29D136F,PTP,VCB43
2848,2849,Thu Aug 12 01:06:52 2021,8805942,CAR,2,4841,PCE45DE8D,PTP,VC965
2849,2850,Sun Aug 22 12:27:30 2021,9932368,CAR,2,4975,PC818101A,PTE,VC965
2850,2851,Wed Aug 11 14:25:54 2021,8494078,CAR,2,4306,PC5D6563A,PTE,VC965
2851,2852,Thu Aug  5 00:24:44 2021,595305,CAR,2,4349,PC5AB6779,PTP,VC965
2852,2853,Tue Aug  3 04:31:23 2021,5969448,TRUCK,4,5006,PC7A260F1,PTP,VCB43
2853,2854,Thu Aug 12 00:04:07 2021,1720106,CAR,2,4050,PC822E359,PTP,VC965
2854,2855,Fri Aug 20 08:21:38 2021,1979691,CAR,2,4016,PCCD7399B,PTP,VC965
2855,2856,Sun Aug 15 21:02:49 2021,5112428,CAR,2,4963,PC704EF75,PTC,VC965
2856,2857,Mon Aug  9 16:50:22 2021,9870017,CAR,2,4901,PCE32D2F9,PTE,VC965
2857,2858,Sat Aug  7 12:57:38 2021,187946,CAR,2,4910,PC75BC2DF,PTE,VC965
2858,2859,Fri Aug 13 23:52:48 2021,9210479,CAR,2,4902,PC425C6EC,PTC,VC965
2859,2860,Sat Aug  7 14:50:37 2021,7608023,TRUCK,4,4838,PCEECD973,PTE,VCB43
2860,2861,Sat Aug 21 22:06:21 2021,7906992,CAR,2,4124,PC3338D42,PTC,VC965
2861,2862,Sun Aug 22 08:43:38 2021,1820740,CAR,2,4133,PC30FC453,PTP,VC965
2862,2863,Wed Aug 18 10:24:48 2021,8119310,CAR,2,4907,PCCEEF65A,PTP,VC965
2863,2864,Mon Aug  9 02:56:45 2021,9398897,VAN,2,4426,PCC0E943C,PTP,VCD2F
2864,2865,Wed Aug 11 03:15:15 2021,4259801,VAN,2,4119,PC9EBEDB5,PTP,VCD2F
2865,2866,Thu Aug  5 01:04:22 2021,4398365,CAR,2,4115,PCF5D4B0A,PTP,VC965
2866,2867,Mon Aug 16 00:23:30 2021,4388357,CAR,2,4119,PC9EBEDB5,PTE,VC965
2867,2868,Sun Aug 22 03:24:44 2021,9955496,CAR,2,4057,PC4B0DCD2,PTP,VC965
2868,2869,Thu Aug 19 11:43:06 2021,651548,CAR,2,4007,PCDF9F773,PTE,VC965
2869,2870,Fri Aug  6 03:33:37 2021,8056394,CAR,2,4781,PC0D83A1E,PTP,VC965
2870,2871,Tue Aug 17 03:20:45 2021,2211603,VAN,2,4566,PC637A425,PTP,VCD2F
2871,2872,Thu Jul 29 13:36:38 2021,1605620,CAR,2,4039,PC73BE1E2,PTC,VC965
2872,2873,Mon Aug 16 23:39:54 2021,5425988,CAR,2,4068,PC55432DA,PTP,VC965
2873,2874,Fri Aug 20 15:02:07 2021,267009,VAN,2,4488,PC19D06B0,PTP,VCD2F
2874,2875,Sat Aug  7 15:21:16 2021,8487780,CAR,2,4762,PC1A3D20B,PTC,VC965
2875,2876,Thu Aug 12 10:05:20 2021,1376788,CAR,2,4637,PCE9C770E,PTC,VC965
2876,2877,Sat Aug 21 21:13:00 2021,8486928,CAR,2,4623,PCAA67227,PTC,VC965
2877,2878,Tue Aug 17 07:04:33 2021,831732,CAR,2,4030,PCA8A9AA8,PTE,VC965
2878,2879,Sun Aug  8 20:23:43 2021,1878798,CAR,2,4978,PCF0B5E85,PTE,VC965
